userID	friendID
1076	958
1076	1382
1076	1662
1076	1761
1076	1769
1076	1964
1078	212
1078	298
1078	1120
1078	1488
1079	198
1079	743
1079	1256
1079	1490
1079	2036
1080	45
1080	46
1080	58
1080	133
1080	214
1080	383
1080	399
1080	414
1080	470
1080	514
1080	572
1080	593
1080	730
1080	790
1080	884
1080	930
1080	966
1080	1023
1080	1056
1080	1197
1080	1253
1080	1304
1080	1343
1080	1356
1080	1556
1080	1578
1080	1628
1080	1851
1080	1937
1080	2018
1080	2054
1081	31
1081	161
1081	1789
1081	1964
1082	1956
1082	2088
1083	1134
1083	2042
1084	43
1084	193
1084	311
1084	691
1084	1075
1084	1691
1085	813
1085	848
1086	143
1086	162
1086	236
1086	330
1086	355
1086	390
1086	571
1086	621
1086	671
1086	984
1086	1001
1086	1247
1086	1394
1086	1399
1086	1455
1086	1567
1086	1653
1086	1662
1086	1753
1086	1846
1087	60
1087	152
1087	328
1087	453
1087	465
1087	475
1087	513
1087	609
1087	619
1087	756
1087	791
1087	817
1087	824
1087	831
1087	855
1087	863
1087	917
1087	1230
1087	1258
1087	1286
1087	1404
1087	1481
1087	1524
1087	1547
1087	1554
1087	1740
1087	1741
1087	1777
1087	1824
1087	1911
1087	1964
1087	2061
1088	12
1088	101
1088	143
1088	298
1088	363
1088	431
1088	432
1088	633
1088	881
1088	1020
1088	1160
1088	1183
1088	1339
1088	1444
1088	1483
1088	1793
1089	40
1089	112
1089	325
1089	416
1089	454
1089	686
1089	762
1089	1103
1089	1125
1089	1213
1089	1258
1089	1393
1089	1498
1089	1777
1089	1805
1089	2051
1089	2080
1090	924
1090	1697
1090	1761
1091	388
1091	1151
1091	1156
1091	1670
1091	1748
1092	110
1092	129
1092	207
1092	390
1092	437
1092	463
1092	581
1092	692
1092	726
1092	810
1092	831
1092	941
1092	1027
1092	1146
1092	1248
1092	1308
1092	1543
1092	1570
1092	1605
1092	1706
1092	1769
1092	1879
1092	1934
1092	1956
1092	2000
1092	2020
1092	2037
1092	2068
1093	377
1094	26
1094	143
1094	568
1094	831
1094	1153
1094	1708
1094	1731
1094	1746
1094	1966
1094	2041
1097	473
1097	749
1097	898
1097	1075
1097	1104
1097	1109
1097	1124
1097	1308
1097	1337
1097	1597
1097	1606
1097	1909
1097	2031
1098	78
1098	1621
1099	264
1099	275
1099	306
1099	859
1100	180
1100	238
1100	708
1100	1660
1101	78
1101	1281
1101	1801
1102	24
1102	47
1102	49
1102	126
1102	129
1102	132
1102	145
1102	159
1102	207
1102	229
1102	242
1102	253
1102	329
1102	333
1102	339
1102	350
1102	387
1102	419
1102	555
1102	571
1102	572
1102	609
1102	612
1102	632
1102	659
1102	660
1102	713
1102	723
1102	726
1102	793
1102	795
1102	804
1102	851
1102	898
1102	910
1102	975
1102	984
1102	1002
1102	1027
1102	1033
1102	1071
1102	1072
1102	1075
1102	1179
1102	1186
1102	1226
1102	1233
1102	1263
1102	1332
1102	1389
1102	1425
1102	1433
1102	1455
1102	1457
1102	1478
1102	1535
1102	1600
1102	1632
1102	1633
1102	1641
1102	1649
1102	1659
1102	1661
1102	1690
1102	1752
1102	1790
1102	1808
1102	1817
1102	1838
1102	1850
1102	1879
1102	1903
1102	1910
1102	1959
1102	1973
1102	2021
1102	2068
1103	4
1103	211
1103	397
1103	762
1103	831
1103	1089
1103	1393
1103	1505
1103	2080
1104	95
1104	158
1104	271
1104	280
1104	332
1104	339
1104	414
1104	569
1104	572
1104	691
1104	808
1104	815
1104	898
1104	1097
1104	1179
1104	1253
1104	1263
1104	1437
1104	1478
1104	1515
1104	1600
1104	1663
1104	1811
1104	1813
1104	1815
1104	1821
1104	1965
1104	1973
1104	2068
1104	2087
1106	90
1106	145
1106	223
1106	256
1106	339
1106	475
1106	481
1106	514
1106	555
1106	572
1106	659
1106	691
1106	730
1106	749
1106	804
1106	851
1106	884
1106	984
1106	1001
1106	1033
1106	1069
1106	1072
1106	1124
1106	1143
1106	1150
1106	1167
1106	1179
1106	1453
1106	1515
1106	1572
1106	1690
1106	1809
1106	1961
1107	65
1107	127
1107	731
1107	746
1107	763
1107	839
1107	1312
1107	1419
1107	1734
1108	1204
1108	1249
1108	1660
1108	1662
1108	1704
1108	1761
1108	1801
1108	1882
1108	1975
1109	232
1109	545
1109	713
1109	1097
1109	1993
1110	1321
1111	899
1111	920
1112	170
1112	862
1112	1924
1113	25
1113	49
1113	58
1113	79
1113	110
1113	120
1113	144
1113	179
1113	227
1113	236
1113	258
1113	283
1113	348
1113	355
1113	370
1113	385
1113	419
1113	421
1113	439
1113	494
1113	504
1113	536
1113	561
1113	581
1113	617
1113	847
1113	1015
1113	1023
1113	1116
1113	1130
1113	1135
1113	1145
1113	1346
1113	1446
1113	1525
1113	1572
1113	1625
1113	1670
1113	1726
1113	1761
1113	1833
1114	143
1114	1419
1114	1543
1114	1594
1114	1773
1114	1895
1115	128
1115	164
1115	374
1115	430
1115	480
1115	643
1115	714
1115	1202
1115	1209
1115	1210
1115	1744
1116	122
1116	348
1116	405
1116	419
1116	561
1116	924
1116	1113
1116	1660
1116	1761
1116	1766
1116	1969
1118	181
1118	205
1118	259
1118	277
1118	657
1118	1013
1119	1178
1119	1664
1120	173
1120	198
1120	308
1120	421
1120	673
1120	688
1120	906
1120	915
1120	933
1120	1002
1120	1078
1120	1267
1120	1291
1120	1420
1120	1424
1120	1793
1120	1804
1120	1809
1120	1826
1120	1906
1120	1984
1120	1994
1120	2037
1121	1709
1122	593
1122	1145
1122	1410
1123	1008
1123	1221
1124	133
1124	256
1124	339
1124	490
1124	527
1124	632
1124	795
1124	808
1124	830
1124	851
1124	864
1124	1023
1124	1069
1124	1097
1124	1106
1124	1133
1124	1179
1124	1337
1124	1363
1124	1429
1124	1445
1124	1560
1124	1632
1124	1803
1124	2018
1125	39
1125	59
1125	142
1125	183
1125	454
1125	455
1125	516
1125	647
1125	714
1125	750
1125	1089
1125	1164
1125	1258
1125	1393
1125	1551
1125	1625
1125	1660
1125	1679
1125	1865
1125	1975
1125	2003
1125	2006
1125	2025
1126	127
1128	58
1128	258
1128	684
1128	730
1128	941
1128	1453
1128	1462
1128	2031
1128	2054
1130	30
1130	113
1130	196
1130	198
1130	219
1130	289
1130	303
1130	336
1130	346
1130	511
1130	655
1130	682
1130	688
1130	812
1130	831
1130	899
1130	915
1130	938
1130	966
1130	1113
1130	1136
1130	1146
1130	1153
1130	1157
1130	1170
1130	1173
1130	1213
1130	1214
1130	1230
1130	1277
1130	1281
1130	1288
1130	1316
1130	1339
1130	1480
1130	1498
1130	1517
1130	1524
1130	1543
1130	1546
1130	1566
1130	1587
1130	1662
1130	1682
1130	1706
1130	1777
1130	1782
1130	1818
1130	1859
1130	1879
1130	1887
1130	1895
1130	2016
1130	2036
1130	2065
1130	2068
1130	2088
1131	514
1131	555
1131	804
1131	966
1131	1071
1131	1478
1131	1563
1132	11
1132	30
1132	68
1132	126
1132	129
1132	130
1132	133
1132	162
1132	256
1132	271
1132	301
1132	302
1132	311
1132	329
1132	361
1132	414
1132	415
1132	419
1132	451
1132	490
1132	498
1132	501
1132	545
1132	632
1132	659
1132	660
1132	675
1132	717
1132	758
1132	808
1132	830
1132	884
1132	905
1132	917
1132	966
1132	969
1132	985
1132	1001
1132	1054
1132	1069
1132	1071
1132	1072
1132	1075
1132	1146
1132	1179
1132	1184
1132	1253
1132	1263
1132	1277
1132	1300
1132	1301
1132	1308
1132	1332
1132	1379
1132	1429
1132	1478
1132	1481
1132	1509
1132	1532
1132	1535
1132	1555
1132	1590
1132	1606
1132	1659
1132	1665
1132	1773
1132	1780
1132	1813
1132	1823
1132	1895
1132	1906
1132	1973
1132	2027
1132	2068
1132	2088
1133	193
1133	227
1133	464
1133	490
1133	569
1133	584
1133	629
1133	701
1133	743
1133	754
1133	858
1133	941
1133	1124
1133	1135
1133	1138
1133	1179
1133	1277
1133	1339
1133	1530
1133	1593
1133	1600
1133	1690
1133	1789
1133	1830
1133	1973
1134	1083
1135	7
1135	13
1135	46
1135	146
1135	179
1135	232
1135	302
1135	310
1135	327
1135	332
1135	405
1135	419
1135	451
1135	569
1135	632
1135	636
1135	669
1135	806
1135	815
1135	1023
1135	1027
1135	1113
1135	1133
1135	1145
1135	1294
1135	1304
1135	1308
1135	1453
1135	1471
1135	1478
1135	1659
1135	1687
1135	1742
1135	1757
1135	1780
1135	1856
1135	1915
1135	2068
1136	11
1136	451
1136	609
1136	778
1136	808
1136	851
1136	885
1136	1046
1136	1130
1136	1145
1136	1197
1136	1272
1136	1419
1136	1453
1136	1478
1136	1559
1136	1590
1136	1605
1136	1628
1136	1690
1136	1742
1136	1773
1136	1829
1136	1895
1136	2021
1137	147
1137	498
1137	1171
1137	1186
1137	1263
1137	1431
1137	1433
1138	44
1138	56
1138	173
1138	623
1138	1054
1138	1133
1138	1239
1138	1353
1138	1655
1138	1875
1138	1918
1139	1563
1139	1956
1140	1905
1143	145
1143	162
1143	229
1143	230
1143	571
1143	749
1143	804
1143	851
1143	939
1143	966
1143	984
1143	1058
1143	1106
1143	1247
1143	1253
1143	1356
1143	1379
1143	1665
1143	1762
1143	1965
1144	115
1144	143
1144	215
1144	303
1144	499
1144	637
1144	642
1144	707
1144	1061
1144	1224
1144	1230
1144	1274
1144	1281
1144	1350
1144	1364
1144	1662
1144	1864
1144	1914
1144	2048
1145	12
1145	46
1145	47
1145	58
1145	120
1145	121
1145	129
1145	132
1145	150
1145	227
1145	230
1145	240
1145	252
1145	254
1145	256
1145	280
1145	310
1145	332
1145	339
1145	340
1145	363
1145	419
1145	425
1145	451
1145	514
1145	531
1145	538
1145	578
1145	593
1145	612
1145	646
1145	753
1145	768
1145	770
1145	852
1145	1046
1145	1072
1145	1113
1145	1122
1145	1135
1145	1136
1145	1150
1145	1198
1145	1253
1145	1272
1145	1294
1145	1300
1145	1369
1145	1379
1145	1410
1145	1451
1145	1453
1145	1478
1145	1521
1145	1525
1145	1559
1145	1560
1145	1562
1145	1568
1145	1762
1145	1780
1145	1813
1145	1829
1145	1851
1145	1880
1145	1898
1145	1954
1145	1963
1145	2000
1145	2018
1145	2021
1145	2061
1146	12
1146	129
1146	162
1146	266
1146	385
1146	388
1146	475
1146	501
1146	545
1146	621
1146	650
1146	726
1146	915
1146	938
1146	939
1146	1011
1146	1069
1146	1075
1146	1092
1146	1130
1146	1132
1146	1156
1146	1183
1146	1213
1146	1249
1146	1263
1146	1281
1146	1283
1146	1299
1146	1465
1146	1544
1146	1568
1146	1597
1146	1652
1146	1662
1146	1670
1146	1682
1146	1684
1146	1875
1146	1899
1146	1911
1147	212
1147	1488
1148	142
1148	224
1148	365
1148	480
1148	661
1148	683
1148	767
1148	1167
1148	1210
1148	1258
1148	1345
1148	1625
1148	2014
1148	2088
1149	78
1149	1166
1149	2051
1150	58
1150	120
1150	129
1150	163
1150	175
1150	179
1150	340
1150	385
1150	437
1150	494
1150	514
1150	634
1150	636
1150	749
1150	778
1150	852
1150	941
1150	1106
1150	1145
1150	1217
1150	1300
1150	1301
1150	1310
1150	1369
1150	1373
1150	1476
1150	1572
1150	1588
1150	1895
1150	1898
1150	1959
1150	1963
1150	2021
1151	1091
1151	1527
1151	2019
1152	44
1152	1036
1152	1480
1152	1918
1153	150
1153	195
1153	227
1153	355
1153	385
1153	691
1153	705
1153	721
1153	743
1153	749
1153	817
1153	925
1153	1094
1153	1130
1153	1283
1153	1403
1153	1553
1153	1706
1153	1761
1153	1785
1153	1869
1153	1879
1153	2053
1154	143
1154	365
1154	426
1154	831
1154	922
1154	1164
1154	1167
1154	1543
1154	1625
1154	1629
1154	1801
1154	1929
1154	1989
1155	168
1155	407
1155	813
1155	842
1155	968
1155	1204
1155	1382
1155	1641
1155	1975
1156	142
1156	1054
1156	1060
1156	1091
1156	1146
1156	1167
1156	1281
1156	1924
1157	355
1157	938
1157	1130
1158	672
1158	1543
1158	1670
1158	2085
1159	459
1159	743
1159	1543
1159	1789
1160	521
1160	545
1160	673
1160	758
1160	1088
1160	1444
1160	1670
1160	1682
1160	1804
1160	1830
1161	101
1161	186
1161	247
1161	302
1161	655
1161	726
1161	808
1161	830
1161	930
1161	1488
1161	1528
1161	1560
1161	1568
1161	1597
1161	1856
1161	1930
1161	2069
1163	31
1163	99
1163	103
1163	210
1163	211
1163	216
1163	306
1163	396
1163	446
1163	534
1163	575
1163	665
1163	762
1163	859
1163	1164
1163	1213
1163	1514
1164	31
1164	59
1164	62
1164	99
1164	183
1164	210
1164	211
1164	371
1164	419
1164	446
1164	479
1164	499
1164	534
1164	539
1164	575
1164	577
1164	611
1164	642
1164	699
1164	726
1164	762
1164	831
1164	859
1164	994
1164	1023
1164	1125
1164	1154
1164	1163
1164	1165
1164	1167
1164	1173
1164	1213
1164	1249
1164	1255
1164	1343
1164	1432
1164	1480
1164	1491
1164	1496
1164	1514
1164	1653
1164	1691
1164	1706
1164	1709
1164	1752
1164	1777
1164	1818
1164	1859
1164	1869
1164	1883
1164	2016
1164	2059
1165	62
1165	99
1165	216
1165	499
1165	534
1165	596
1165	704
1165	753
1165	762
1165	1164
1165	1173
1165	1343
1166	183
1166	499
1166	596
1166	1149
1167	43
1167	122
1167	143
1167	294
1167	426
1167	447
1167	454
1167	697
1167	829
1167	994
1167	1013
1167	1021
1167	1035
1167	1106
1167	1148
1167	1154
1167	1156
1167	1164
1167	1230
1167	1254
1167	1411
1167	1625
1167	1691
1167	1723
1167	1785
1167	1882
1167	1975
1167	2006
1170	266
1170	298
1170	431
1170	475
1170	1130
1170	1443
1170	1539
1170	1573
1171	223
1171	227
1171	322
1171	332
1171	385
1171	390
1171	419
1171	451
1171	514
1171	674
1171	717
1171	732
1171	938
1171	1137
1171	1272
1171	1423
1171	1686
1171	1773
1171	1810
1171	1895
1171	1983
1171	2059
1171	2071
1172	212
1172	213
1172	234
1172	406
1172	831
1173	31
1173	99
1173	210
1173	211
1173	306
1173	357
1173	480
1173	499
1173	534
1173	575
1173	665
1173	780
1173	859
1173	955
1173	959
1173	1130
1173	1164
1173	1165
1173	1213
1173	1244
1173	1258
1173	1343
1173	1427
1173	1496
1173	1514
1173	1798
1173	1835
1173	1915
1173	1942
1173	2097
1174	63
1174	109
1174	157
1174	640
1174	687
1174	696
1174	709
1174	738
1174	753
1174	827
1174	835
1174	865
1174	877
1174	890
1174	1270
1174	1488
1174	1536
1174	2077
1176	1476
1176	1825
1177	298
1177	1055
1177	1527
1177	1816
1177	2019
1178	8
1178	11
1178	162
1178	355
1178	419
1178	437
1178	1119
1178	1410
1178	1690
1178	1769
1179	11
1179	68
1179	158
1179	253
1179	271
1179	301
1179	315
1179	339
1179	348
1179	383
1179	419
1179	472
1179	490
1179	501
1179	503
1179	543
1179	569
1179	632
1179	655
1179	660
1179	723
1179	830
1179	884
1179	938
1179	966
1179	984
1179	985
1179	1001
1179	1071
1179	1072
1179	1102
1179	1104
1179	1106
1179	1124
1179	1132
1179	1133
1179	1189
1179	1253
1179	1278
1179	1515
1179	1567
1179	1600
1179	1614
1179	1632
1179	1663
1179	1690
1179	1965
1179	1973
1179	2018
1179	2038
1179	2068
1179	2087
1180	298
1180	370
1180	417
1180	636
1180	1527
1180	1597
1180	1894
1181	78
1181	1258
1182	1801
1182	1975
1183	18
1183	198
1183	370
1183	401
1183	490
1183	521
1183	831
1183	846
1183	881
1183	1088
1183	1146
1183	1450
1183	1478
1183	2001
1184	7
1184	13
1184	24
1184	129
1184	142
1184	243
1184	271
1184	275
1184	329
1184	340
1184	390
1184	474
1184	501
1184	542
1184	609
1184	621
1184	635
1184	659
1184	674
1184	713
1184	717
1184	730
1184	732
1184	761
1184	815
1184	831
1184	898
1184	930
1184	966
1184	1023
1184	1027
1184	1033
1184	1132
1184	1186
1184	1198
1184	1263
1184	1300
1184	1301
1184	1308
1184	1515
1184	1528
1184	1532
1184	1535
1184	1600
1184	1606
1184	1641
1184	1722
1184	1895
1184	1965
1184	1973
1184	1993
1184	2020
1184	2021
1184	2058
1185	502
1185	558
1185	1033
1185	1425
1185	1616
1185	1838
1186	150
1186	1102
1186	1137
1186	1184
1186	1552
1186	1605
1186	2021
1187	1404
1187	1660
1187	2044
1188	162
1188	219
1188	387
1188	1054
1188	1381
1188	1590
1188	1690
1189	11
1189	58
1189	132
1189	162
1189	214
1189	258
1189	353
1189	399
1189	400
1189	518
1189	531
1189	542
1189	572
1189	589
1189	590
1189	621
1189	684
1189	781
1189	801
1189	862
1189	1017
1189	1023
1189	1179
1189	1247
1189	1300
1189	1343
1189	1356
1189	1390
1189	1503
1189	1560
1189	1742
1189	1762
1189	1813
1189	1856
1189	1863
1189	1869
1189	2004
1189	2018
1190	863
1191	788
1191	1210
1191	1236
1191	1472
1191	1543
1191	1918
1191	1929
1192	453
1192	794
1192	1563
1193	1543
1194	69
1194	725
1194	1004
1194	1075
1194	1691
1194	1755
1194	1801
1195	1238
1195	1962
1196	10
1196	127
1196	152
1196	198
1196	247
1196	303
1196	459
1196	706
1196	800
1196	814
1196	846
1196	917
1196	966
1196	986
1196	1020
1196	1052
1196	1277
1196	1281
1196	1380
1196	1544
1196	1562
1196	1662
1196	1682
1196	1772
1196	1809
1196	2008
1196	2042
1196	2070
1196	2077
1197	150
1197	399
1197	419
1197	531
1197	749
1197	1046
1197	1080
1197	1136
1197	1253
1197	1365
1197	2018
1197	2027
1197	2037
1197	2068
1197	2072
1198	134
1198	150
1198	152
1198	162
1198	179
1198	248
1198	310
1198	330
1198	351
1198	355
1198	383
1198	481
1198	808
1198	816
1198	862
1198	882
1198	906
1198	941
1198	1001
1198	1058
1198	1145
1198	1184
1198	1356
1198	1365
1198	1452
1198	1453
1198	1478
1198	1491
1198	1539
1198	1568
1198	1606
1198	1659
1198	1661
1198	1690
1198	1768
1198	1780
1198	1821
1198	1832
1198	1895
1198	1898
1199	102
1199	1939
1200	1210
1200	1258
1202	128
1202	264
1202	275
1202	374
1202	428
1202	665
1202	1010
1202	1115
1202	1210
1204	131
1204	172
1204	250
1204	500
1204	507
1204	820
1204	822
1204	842
1204	1108
1204	1155
1204	1249
1204	1507
1204	1625
1204	1697
1204	1801
1204	1975
1205	754
1205	848
1205	1457
1205	1660
1205	2006
1205	2051
1205	2068
1206	63
1206	1488
1206	1543
1207	925
1207	1860
1209	2
1209	73
1209	196
1209	338
1209	374
1209	596
1209	761
1209	791
1209	1038
1209	1115
1209	1210
1209	1258
1209	1845
1210	2
1210	64
1210	66
1210	73
1210	96
1210	117
1210	128
1210	140
1210	141
1210	142
1210	176
1210	187
1210	196
1210	224
1210	264
1210	290
1210	338
1210	359
1210	386
1210	423
1210	428
1210	430
1210	436
1210	441
1210	452
1210	453
1210	480
1210	515
1210	540
1210	568
1210	576
1210	592
1210	596
1210	605
1210	611
1210	655
1210	656
1210	683
1210	694
1210	699
1210	714
1210	728
1210	761
1210	788
1210	791
1210	832
1210	850
1210	1010
1210	1038
1210	1074
1210	1115
1210	1148
1210	1191
1210	1200
1210	1202
1210	1209
1210	1223
1210	1327
1210	1405
1210	1454
1210	1472
1210	1541
1210	1585
1210	1618
1210	1643
1210	1744
1210	1845
1210	1866
1210	1881
1210	1900
1210	1929
1210	1958
1210	1999
1210	2011
1210	2014
1210	2055
1211	78
1211	802
1211	1498
1211	1975
1211	2051
1212	978
1213	31
1213	59
1213	62
1213	99
1213	117
1213	128
1213	143
1213	191
1213	210
1213	211
1213	214
1213	306
1213	325
1213	371
1213	387
1213	396
1213	403
1213	438
1213	454
1213	455
1213	460
1213	499
1213	534
1213	575
1213	596
1213	621
1213	650
1213	686
1213	762
1213	767
1213	831
1213	850
1213	859
1213	951
1213	959
1213	1089
1213	1130
1213	1146
1213	1163
1213	1164
1213	1173
1213	1220
1213	1258
1213	1343
1213	1372
1213	1393
1213	1404
1213	1427
1213	1492
1213	1543
1213	1583
1213	1635
1213	1670
1213	1696
1213	1777
1213	1789
1213	1814
1213	1835
1213	1841
1213	1869
1213	1892
1213	1905
1213	1923
1213	1955
1213	1964
1213	2003
1213	2006
1213	2055
1214	51
1214	241
1214	800
1214	912
1214	939
1214	1130
1214	1281
1214	1562
1214	1830
1214	2042
1215	778
1215	1605
1216	1259
1216	1368
1217	1150
1217	1377
1217	1918
1219	503
1219	1006
1219	2039
1220	329
1220	1213
1221	122
1221	254
1221	752
1221	876
1221	1068
1221	1123
1221	1249
1221	1258
1221	1357
1221	1720
1221	1971
1222	25
1222	851
1222	861
1222	1455
1222	1467
1222	1606
1222	1652
1222	1684
1222	1838
1222	1909
1222	2068
1223	693
1223	1210
1224	1032
1224	1037
1224	1144
1224	1347
1225	124
1225	183
1225	211
1225	493
1225	686
1225	1454
1225	1942
1225	2080
1226	16
1226	136
1226	253
1226	256
1226	390
1226	413
1226	420
1226	572
1226	621
1226	690
1226	723
1226	815
1226	831
1226	851
1226	1069
1226	1102
1226	1253
1226	1263
1226	1423
1226	1567
1226	1600
1226	1663
1226	2018
1226	2037
1226	2038
1226	2068
1228	708
1229	761
1229	851
1229	925
1229	1401
1229	1419
1229	1543
1229	1773
1230	2
1230	62
1230	124
1230	195
1230	212
1230	217
1230	307
1230	317
1230	387
1230	426
1230	447
1230	541
1230	584
1230	642
1230	655
1230	725
1230	730
1230	743
1230	831
1230	1087
1230	1130
1230	1144
1230	1167
1230	1246
1230	1249
1230	1266
1230	1271
1230	1288
1230	1315
1230	1345
1230	1347
1230	1404
1230	1433
1230	1543
1230	1625
1230	1630
1230	1670
1230	1761
1230	1789
1230	1801
1230	1805
1230	1822
1230	1879
1230	1882
1230	1975
1230	1989
1230	2006
1230	2016
1230	2036
1230	2051
1230	2088
1231	33
1231	1543
1231	1625
1232	142
1232	344
1232	1258
1232	2080
1233	21
1233	24
1233	327
1233	329
1233	503
1233	569
1233	571
1233	655
1233	732
1233	761
1233	910
1233	966
1233	1102
1233	1489
1233	1722
1233	1869
1233	1908
1234	266
1234	420
1234	859
1234	1956
1235	1421
1235	1904
1236	59
1236	1191
1236	1783
1237	317
1237	721
1237	1377
1237	1543
1237	1634
1237	1785
1238	727
1238	1195
1238	1389
1239	623
1239	972
1239	1138
1239	1331
1239	1887
1240	44
1240	485
1240	708
1240	972
1240	1303
1240	1495
1242	725
1243	15
1243	616
1243	635
1243	1993
1243	1999
1244	142
1244	1173
1244	1258
1244	1905
1245	1499
1245	1670
1246	143
1246	193
1246	442
1246	458
1246	1230
1246	1316
1246	1343
1246	1456
1246	1956
1247	48
1247	58
1247	72
1247	144
1247	162
1247	214
1247	227
1247	233
1247	256
1247	260
1247	278
1247	339
1247	352
1247	405
1247	413
1247	415
1247	425
1247	437
1247	481
1247	514
1247	527
1247	534
1247	538
1247	542
1247	612
1247	684
1247	685
1247	690
1247	691
1247	701
1247	703
1247	730
1247	732
1247	757
1247	778
1247	795
1247	808
1247	815
1247	836
1247	851
1247	852
1247	910
1247	911
1247	963
1247	1023
1247	1033
1247	1053
1247	1086
1247	1143
1247	1189
1247	1253
1247	1300
1247	1343
1247	1356
1247	1410
1247	1447
1247	1453
1247	1503
1247	1511
1247	1600
1247	1628
1247	1648
1247	1666
1247	1726
1247	1753
1247	1773
1247	1803
1247	1813
1247	1820
1247	1850
1247	1851
1247	1856
1247	1869
1247	1898
1247	1965
1247	1973
1247	1979
1247	2018
1247	2021
1247	2023
1247	2037
1247	2059
1248	79
1248	121
1248	159
1248	202
1248	227
1248	236
1248	572
1248	884
1248	1092
1248	1517
1248	1856
1248	1979
1248	2018
1248	2033
1249	22
1249	37
1249	49
1249	108
1249	122
1249	142
1249	143
1249	178
1249	206
1249	238
1249	343
1249	508
1249	514
1249	552
1249	582
1249	637
1249	699
1249	730
1249	743
1249	813
1249	831
1249	876
1249	955
1249	981
1249	1026
1249	1108
1249	1146
1249	1164
1249	1204
1249	1221
1249	1230
1249	1308
1249	1362
1249	1364
1249	1408
1249	1473
1249	1543
1249	1556
1249	1622
1249	1660
1249	1758
1249	1761
1249	1789
1249	1859
1249	1864
1249	1882
1249	1907
1249	1924
1249	2048
1249	2051
1249	2067
1253	12
1253	45
1253	46
1253	49
1253	98
1253	132
1253	134
1253	136
1253	143
1253	223
1253	231
1253	240
1253	241
1253	253
1253	256
1253	271
1253	298
1253	339
1253	361
1253	400
1253	405
1253	413
1253	414
1253	470
1253	472
1253	490
1253	501
1253	503
1253	504
1253	527
1253	569
1253	632
1253	717
1253	723
1253	815
1253	826
1253	851
1253	930
1253	966
1253	1017
1253	1053
1253	1057
1253	1071
1253	1080
1253	1104
1253	1132
1253	1143
1253	1145
1253	1179
1253	1197
1253	1226
1253	1247
1253	1300
1253	1318
1253	1332
1253	1365
1253	1437
1253	1445
1253	1516
1253	1517
1253	1527
1253	1568
1253	1603
1253	1606
1253	1690
1253	1715
1253	1780
1253	1804
1253	1811
1253	1813
1253	1823
1253	2037
1253	2061
1253	2068
1253	2087
1254	1167
1254	1342
1254	1777
1254	1976
1254	2005
1254	2016
1254	2030
1255	31
1255	99
1255	143
1255	306
1255	346
1255	371
1255	394
1255	398
1255	446
1255	499
1255	534
1255	575
1255	699
1255	767
1255	859
1255	1054
1255	1164
1255	1258
1255	1300
1255	1301
1255	1331
1255	1343
1255	1478
1255	1491
1255	1514
1255	1606
1255	1635
1255	1642
1255	1789
1255	1869
1256	1079
1256	1824
1258	14
1258	15
1258	23
1258	32
1258	50
1258	51
1258	63
1258	66
1258	85
1258	91
1258	94
1258	100
1258	109
1258	114
1258	127
1258	142
1258	143
1258	155
1258	211
1258	266
1258	268
1258	297
1258	303
1258	317
1258	357
1258	408
1258	430
1258	436
1258	453
1258	454
1258	480
1258	540
1258	560
1258	596
1258	647
1258	665
1258	683
1258	687
1258	699
1258	710
1258	737
1258	831
1258	835
1258	863
1258	876
1258	889
1258	917
1258	921
1258	933
1258	1035
1258	1062
1258	1067
1258	1068
1258	1074
1258	1087
1258	1089
1258	1125
1258	1148
1258	1173
1258	1181
1258	1200
1258	1209
1258	1213
1258	1221
1258	1232
1258	1244
1258	1255
1258	1275
1258	1280
1258	1281
1258	1286
1258	1380
1258	1486
1258	1530
1258	1554
1258	1595
1258	1601
1258	1626
1258	1792
1258	1818
1258	1846
1258	1879
1258	1905
1258	1992
1258	2055
1258	2056
1259	370
1259	731
1259	812
1259	896
1259	1009
1259	1216
1259	1489
1259	1614
1259	1670
1259	2036
1259	2051
1259	2069
1261	346
1261	1006
1261	1054
1261	1075
1261	1566
1261	1690
1261	1832
1261	1910
1262	701
1262	730
1262	1263
1262	1278
1262	1453
1262	1632
1262	1742
1262	1811
1262	1854
1262	1965
1262	2054
1263	16
1263	30
1263	133
1263	136
1263	147
1263	162
1263	232
1263	253
1263	256
1263	271
1263	311
1263	315
1263	339
1263	370
1263	421
1263	472
1263	490
1263	497
1263	545
1263	569
1263	571
1263	572
1263	632
1263	638
1263	675
1263	713
1263	717
1263	723
1263	830
1263	851
1263	884
1263	966
1263	1069
1263	1102
1263	1104
1263	1132
1263	1137
1263	1146
1263	1184
1263	1226
1263	1262
1263	1337
1263	1365
1263	1465
1263	1471
1263	1511
1263	1515
1263	1521
1263	1555
1263	1564
1263	1567
1263	1593
1263	1600
1263	1606
1263	1773
1263	1965
1263	1973
1263	2031
1263	2068
1264	195
1264	559
1264	1783
1265	1035
1265	1905
1266	283
1266	454
1266	581
1266	1230
1266	1342
1266	1408
1266	1543
1266	1625
1266	1801
1266	1989
1266	2006
1266	2093
1267	101
1267	212
1267	298
1267	308
1267	363
1267	401
1267	466
1267	1120
1267	1530
1267	1535
1267	1809
1267	1986
1270	1174
1271	5
1271	6
1271	642
1271	645
1271	698
1271	754
1271	820
1271	929
1271	1230
1271	1364
1271	1480
1271	1543
1271	1625
1271	1700
1271	1709
1271	2030
1272	12
1272	240
1272	253
1272	419
1272	531
1272	581
1272	593
1272	621
